T2Reduced;evolutionModels/ParkingAssistant/ParkingAssistantv3_ctwedge_enum.ctw;7;4.0;evolutionModels/ParkingAssistant/ParkingAssistantv4_ctwedge_enum.ctw;7;7.0;44.0;0.9894737;1;27.329191;
T1;evolutionModels/ParkingAssistant/ParkingAssistantv4_ctwedge_enum.ctw;7;5.0;evolutionModels/ParkingAssistant/ParkingAssistantv5_ctwedge_enum.ctw;7;4.0;44.0;0.99425286;1;21.674877;
T1Reduced;evolutionModels/ParkingAssistant/ParkingAssistantv4_ctwedge_enum.ctw;7;7.0;evolutionModels/ParkingAssistant/ParkingAssistantv5_ctwedge_enum.ctw;7;7.0;48.0;0.99425286;1;23.64532;
T2;evolutionModels/ParkingAssistant/ParkingAssistantv4_ctwedge_enum.ctw;7;7.0;evolutionModels/ParkingAssistant/ParkingAssistantv5_ctwedge_enum.ctw;12;14.0;127.0;0.99421966;1;44.09722;
T2Reduced;evolutionModels/ParkingAssistant/ParkingAssistantv4_ctwedge_enum.ctw;7;7.0;evolutionModels/ParkingAssistant/ParkingAssistantv5_ctwedge_enum.ctw;9;23.0;76.0;0.9942693;1;32.06751;
T1;evolutionModels/SmartHotel/SmartHotelv1_ctwedge_enum.ctw;6;1.0;evolutionModels/SmartHotel/SmartHotelv2_ctwedge_enum.ctw;8;2.0;43.0;0.7118644;1;43.0;
T1Reduced;evolutionModels/SmartHotel/SmartHotelv1_ctwedge_enum.ctw;6;2.0;evolutionModels/SmartHotel/SmartHotelv2_ctwedge_enum.ctw;8;3.0;43.0;0.7288136;1;43.0;
T2;evolutionModels/SmartHotel/SmartHotelv1_ctwedge_enum.ctw;6;2.0;evolutionModels/SmartHotel/SmartHotelv2_ctwedge_enum.ctw;8;2.0;40.0;0.7457627;1;40.0;
T2Reduced;evolutionModels/SmartHotel/SmartHotelv1_ctwedge_enum.ctw;6;2.0;evolutionModels/SmartHotel/SmartHotelv2_ctwedge_enum.ctw;6;3.0;28.0;0.7457627;1;33.333336;
T1;evolutionModels/SmartWatch/SmartWatchv1_ctwedge_enum.ctw;12;2.0;evolutionModels/SmartWatch/SmartWatchv2_ctwedge_enum.ctw;13;3.0;28.0;1.0;1;11.764706;
T1Reduced;evolutionModels/SmartWatch/SmartWatchv1_ctwedge_enum.ctw;10;3.0;evolutionModels/SmartWatch/SmartWatchv2_ctwedge_enum.ctw;11;6.0;27.0;1.0;1;13.500001;
T2;evolutionModels/SmartWatch/SmartWatchv1_ctwedge_enum.ctw;10;3.0;evolutionModels/SmartWatch/SmartWatchv2_ctwedge_enum.ctw;15;6.0;66.0;1.0;1;27.5;
T2Reduced;evolutionModels/SmartWatch/SmartWatchv1_ctwedge_enum.ctw;10;3.0;evolutionModels/SmartWatch/SmartWatchv2_ctwedge_enum.ctw;11;10.0;33.0;1.0;1;16.5;
T1;evolutionModels/WeatherStation/WeatherStationv1_ctwedge_enum.ctw;13;8.0;evolutionModels/WeatherStation/WeatherStationv2_ctwedge_enum.ctw;16;8.0;63.0;1.0;1;16.710876;
T1Reduced;evolutionModels/WeatherStation/WeatherStationv1_ctwedge_enum.ctw;12;14.0;evolutionModels/WeatherStation/WeatherStationv2_ctwedge_enum.ctw;16;17.0;75.0;1.0;1;20.604397;
