T1;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;6;2.0;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;8;2.0;66.0;0.5197368;1;
T1Reduced;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;6;4.0;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;7;5.0;49.0;0.5230263;1;
T2;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;6;4.0;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;7;6.0;48.0;0.5197368;1;
T2Reducted;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;6;4.0;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;6;8.0;32.0;0.5230263;1;
T1;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;8;4.0;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;13;5.0;427.0;0.6500994;1;
T1Reduced;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;7;7.0;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;8;14.0;298.0;0.6500994;1;
T2;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;7;7.0;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;11;15.0;365.0;0.6500994;1;
T2Reducted;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;7;7.0;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;7;22.0;274.0;0.6500994;1;
T1;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;13;7.0;evolutionModels/MobileMedia/MobileMediaV8_ctwedge_enum.ctw;13;6.0;464.0;0.69720495;1;
T1Reduced;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;9;16.0;evolutionModels/MobileMedia/MobileMediaV8_ctwedge_enum.ctw;9;18.0;324.0;0.69720495;1;
T2;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;9;16.0;evolutionModels/MobileMedia/MobileMediaV8_ctwedge_enum.ctw;13;13.0;419.0;0.69720495;1;
T2Reducted;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;9;16.0;evolutionModels/MobileMedia/MobileMediaV8_ctwedge_enum.ctw;11;25.0;369.0;0.69875777;1;
T1;evolutionModels/SmartHome/SmartHomeV2_ctwedge_enum.ctw;33;58.0;evolutionModels/SmartHome/SmartHomeV2.2_ctwedge_enum.ctw;41;20463.0;2157.0;0.99943376;1;
T1Reduced;evolutionModels/SmartHome/SmartHomeV2_ctwedge_enum.ctw;18;209.0;evolutionModels/SmartHome/SmartHomeV2.2_ctwedge_enum.ctw;33;20875.0;1775.0;0.99943405;1;
T2;evolutionModels/SmartHome/SmartHomeV2_ctwedge_enum.ctw;18;209.0;evolutionModels/SmartHome/SmartHomeV2.2_ctwedge_enum.ctw;30;2548.0;1585.0;0.9994336;1;
T2Reducted;evolutionModels/SmartHome/SmartHomeV2_ctwedge_enum.ctw;18;209.0;evolutionModels/SmartHome/SmartHomeV2.2_ctwedge_enum.ctw;22;2728.0;1161.0;0.9994336;1;
T1;evolutionModels/PPU/PPUv1_ctwedge_enum.ctw;3;2.0;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;2.0;21.0;1.0;2;
T1Reduced;evolutionModels/PPU/PPUv1_ctwedge_enum.ctw;3;2.0;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;3.0;21.0;1.0;2;
T2;evolutionModels/PPU/PPUv1_ctwedge_enum.ctw;3;2.0;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;3.0;21.0;1.0;2;
T2Reducted;evolutionModels/PPU/PPUv1_ctwedge_enum.ctw;3;2.0;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;3.0;21.0;1.0;2;
T1;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;2.0;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;7;1.0;26.0;1.0;2;
T1Reduced;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;3.0;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;7;1.0;26.0;1.0;2;
T2;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;3.0;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;9;2.0;42.0;1.0;2;
T2Reducted;evolutionModels/PPU/PPUv2_ctwedge_enum.ctw;6;3.0;evolutionModels/PPU/PPUv3_ctwedge_enum.ctw;7;3.0;26.0;1.0;2;
